Commodity,Country,Category,YearNum,FoodValue
"Shellfish, fresh or frozen",CANADA,Fish,2013,1396.6
"Shellfish, fresh or frozen",INDIA,Fish,2013,960
"Shellfish, fresh or frozen",ECUADOR,Fish,2013,642.3
"Shellfish, fresh or frozen",INDONESIA,Fish,2013,784.1
"Shellfish, fresh or frozen",VIETNAM,Fish,2013,484.6
"Shellfish, fresh or frozen",ARGENTINA,Fish,2013,70.3
"Shellfish, fresh or frozen",MEXICO,Fish,2013,316.4
"Shellfish, fresh or frozen",JAPAN,Fish,2013,126.8
Prepared fish and shellfish,THAILAND,Fish,2013,1120.7
Prepared fish and shellfish,INDONESIA,Fish,2013,377.9
Prepared fish and shellfish,VIETNAM,Fish,2013,413.7
Prepared fish and shellfish,INDIA,Fish,2013,103.4
Prepared fish and shellfish,CANADA,Fish,2013,380.7
Prepared fish and shellfish,CHINA (MAINLAND),Fish,2013,775
Prepared fish and shellfish,ECUADOR,Fish,2013,136
Prepared fish and shellfish,MEXICO,Fish,2013,50.6
Fresh vegetables,MEXICO,Vegetables,2013,4591.1
Fresh vegetables,CANADA,Vegetables,2013,1208.3
Fresh vegetables,PERU,Vegetables,2013,326.2
Fresh vegetables,GUATEMALA,Vegetables,2013,91.3
Fresh vegetables,COSTA RICA,Vegetables,2013,94.1
Fresh vegetables,CHINA (MAINLAND),Vegetables,2013,196.7
Frozen vegetables,MEXICO,Vegetables,2013,371.5
Frozen vegetables,CANADA,Vegetables,2013,133.3
Frozen vegetables,GUATEMALA,Vegetables,2013,63.4
Frozen vegetables,CHINA (MAINLAND),Vegetables,2013,58.9
Frozen vegetables,ECUADOR,Vegetables,2013,22
Frozen vegetables,BELGIUM,Vegetables,2013,16.6
Dried vegetables,CANADA,Vegetables,2013,156
Dried vegetables,CHINA (MAINLAND),Vegetables,2013,173.5
Dried vegetables,INDIA,Vegetables,2013,82.1
Dried vegetables,MEXICO,Vegetables,2013,52
Dried vegetables,NICARAGUA,Vegetables,2013,2.9
Prepared or preserved vegetables,CANADA,Vegetables,2013,913.9
Prepared or preserved vegetables,MEXICO,Vegetables,2013,316
Prepared or preserved vegetables,SPAIN,Vegetables,2013,270.2
Prepared or preserved vegetables,BELGIUM,Vegetables,2013,5.7
Prepared or preserved vegetables,PERU,Vegetables,2013,177.1
Prepared or preserved vegetables,CHINA (MAINLAND),Vegetables,2013,136.5
"Cheese, fresh or processed",ITALY,Dairy,2013,309.7
"Cheese, fresh or processed",FRANCE,Dairy,2013,193.5
"Cheese, fresh or processed",SPAIN,Dairy,2013,79.1
"Cheese, fresh or processed",NETHERLANDS,Dairy,2013,76
"Cheese, fresh or processed",SWITZERLAND,Dairy,2013,82
"Cheese, fresh or processed",IRELAND,Dairy,2013,38.6
"Cheese, fresh or processed",UNITED KINGDOM,Dairy,2013,50.1
"Yogurt, buttermilk, or whey",NEW ZEALAND,Dairy,2013,240.9
"Yogurt, buttermilk, or whey",CANADA,Dairy,2013,58.8
"Yogurt, buttermilk, or whey",FRANCE,Dairy,2013,0
"Yogurt, buttermilk, or whey",DENMARK,Dairy,2013,2.4
"Yogurt, buttermilk, or whey","GERMANY, FED. REPUBLIC",Dairy,2013,34.5
"Yogurt, buttermilk, or whey",MEXICO,Dairy,2013,0.5
"Yogurt, buttermilk, or whey",CHILE,Dairy,2013,0
Milk and cream,MEXICO,Dairy,2013,56.8
Milk and cream,CHILE,Dairy,2013,9.8
Milk and cream,NETHERLANDS,Dairy,2013,6.8
Milk and cream,CANADA,Dairy,2013,4
Milk and cream,NEW ZEALAND,Dairy,2013,3
Milk and cream,PERU,Dairy,2013,9.3
Butter or spreads,IRELAND,Dairy,2013,18.6
Butter or spreads,NEW ZEALAND,Dairy,2013,7.5
Butter or spreads,MEXICO,Dairy,2013,6.5
Butter or spreads,FRANCE,Dairy,2013,5.5
Butter or spreads,INDIA,Dairy,2013,0.8
Butter or spreads,CHILE,Dairy,2013,0
Fresh or chilled fruit,MEXICO,Fruits,2013,3258.2
Fresh or chilled fruit,PERU,Fruits,2013,218.4
Fresh or chilled fruit,CHILE,Fruits,2013,1576.3
Fresh or chilled fruit,GUATEMALA,Fruits,2013,913
Fresh or chilled fruit,COSTA RICA,Fruits,2013,879.9
Fresh or chilled fruit,ECUADOR,Fruits,2013,448.6
Fresh or chilled fruit,HONDURAS,Fruits,2013,279.3
Fresh or chilled fruit,COLOMBIA,Fruits,2013,258.5
Fresh or chilled fruit,CANADA,Fruits,2013,204.5
Fresh or chilled fruit,REPUBLIC OF SOUTH AFRICA,Fruits,2013,70.2
Bananas and plantains,GUATEMALA,Fruits,2013,731.3
Bananas and plantains,ECUADOR,Fruits,2013,400.6
Bananas and plantains,COSTA RICA,Fruits,2013,379
Bananas and plantains,COLOMBIA,Fruits,2013,255.9
Bananas and plantains,HONDURAS,Fruits,2013,221.8
Bananas and plantains,MEXICO,Fruits,2013,121.6
Frozen fruit,MEXICO,Fruits,2013,177.9
Frozen fruit,CANADA,Fruits,2013,163.4
Frozen fruit,CHILE,Fruits,2013,134.2
Frozen fruit,PERU,Fruits,2013,32.3
Frozen fruit,GUATEMALA,Fruits,2013,18.8
Frozen fruit,COSTA RICA,Fruits,2013,22.6
"Dried, prepared or preserved fruit",MEXICO,Fruits,2013,304
"Dried, prepared or preserved fruit",CHINA (MAINLAND),Fruits,2013,622.4
"Dried, prepared or preserved fruit",CANADA,Fruits,2013,201.3
"Dried, prepared or preserved fruit",THAILAND,Fruits,2013,334.6
"Dried, prepared or preserved fruit",SOUTH KOREA,Fruits,2013,68.2
"Dried, prepared or preserved fruit",CHILE,Fruits,2013,84.7
Fruit juices,BRAZIL,Fruits,2013,303.3
Fruit juices,MEXICO,Fruits,2013,242.6
Fruit juices,TURKEY,Fruits,2013,33.4
Fruit juices,THAILAND,Fruits,2013,37.9
Fruit juices,PHILIPPINES,Fruits,2013,62.5
Fruit juices,CANADA,Fruits,2013,65.6
Fruit juices,ARGENTINA,Fruits,2013,229.6
Fruit juices,CHINA (MAINLAND),Fruits,2013,542.2
Tree nuts,VIETNAM,Nuts,2013,509.6
Tree nuts,MEXICO,Nuts,2013,254.3
Tree nuts,PHILIPPINES,Nuts,2013,67.1
Tree nuts,CHINA (MAINLAND),Nuts,2013,92.8
Tree nuts,REPUBLIC OF SOUTH AFRICA,Nuts,2013,41.3
Tree nuts,BRAZIL,Nuts,2013,72.6
Tree nuts,THAILAND,Nuts,2013,27.2
Tree nuts,IVORY COAST,Nuts,2013,19.2
Tree nuts,KENYA,Nuts,2013,29.3
Cashew nuts,VIETNAM,Nuts,2013,508.3
Cashew nuts,IVORY COAST,Nuts,2013,17.1
Cashew nuts,BRAZIL,Nuts,2013,59.8
Cashew nuts,THAILAND,Nuts,2013,10.4
Cashew nuts,NIGERIA,Nuts,2013,3.3
Cashew nuts,INDIA,Nuts,2013,265
Cashew nuts,BENIN,Nuts,2013,2.6
Prepared tree nuts,VIETNAM,Nuts,2013,17.3
Prepared tree nuts,THAILAND,Nuts,2013,52.8
Prepared tree nuts,CANADA,Nuts,2013,29
Prepared tree nuts,MEXICO,Nuts,2013,18.2
Prepared tree nuts,INDIA,Nuts,2013,15.2
Prepared tree nuts,TURKEY,Nuts,2013,20.4
Prepared tree nuts,ISRAEL,Nuts,2013,31.4
Ground nuts,MEXICO,Nuts,2013,33.6
Ground nuts,CANADA,Nuts,2013,55.4
Ground nuts,ARGENTINA,Nuts,2013,28.1
Ground nuts,INDIA,Nuts,2013,0.9
Ground nuts,PARAGUAY,Nuts,2013,0.9
"Coffee beans, unroasted",BRAZIL,Coffee,2013,1071.1
"Coffee beans, unroasted",COLOMBIA,Coffee,2013,900.2
"Coffee beans, unroasted",HONDURAS,Coffee,2013,158.6
"Coffee beans, unroasted",GUATEMALA,Coffee,2013,410.5
"Coffee beans, unroasted",NICARAGUA,Coffee,2013,163.2
"Coffee beans, unroasted",VIETNAM,Coffee,2013,467.9
"Coffee, roasted and instant",SWITZERLAND,Coffee,2013,39.8
"Coffee, roasted and instant",CANADA,Coffee,2013,386.1
"Coffee, roasted and instant",ITALY,Coffee,2013,70.9
"Coffee, roasted and instant",COLOMBIA,Coffee,2013,30
"Coffee, roasted and instant",MEXICO,Coffee,2013,30.8
Coffee extracts and preparations,MEXICO,Coffee,2013,134
Coffee extracts and preparations,COLOMBIA,Coffee,2013,87
Coffee extracts and preparations,BRAZIL,Coffee,2013,112.4
Coffee extracts and preparations,INDIA,Coffee,2013,30.8
Tea and mate,JAPAN,Coffee,2013,34
Tea and mate,CHINA (MAINLAND),Coffee,2013,128.1
Tea and mate,CANADA,Coffee,2013,101.3
Tea and mate,INDIA,Coffee,2013,69
Spices,INDIA,Coffee,2013,181.2
Spices,VIETNAM,Coffee,2013,177.6
Spices,CHINA (MAINLAND),Coffee,2013,131
Spices,MADAGASCAR (MALAGASY),Coffee,2013,50.2
Spices,MEXICO,Coffee,2013,58.7
Spices,SPAIN,Coffee,2013,41
Spices,PERU,Coffee,2013,49.7
Spices,INDONESIA,Coffee,2013,216.3
Bulk grains,CANADA,Grains,2013,1962.2
Bulk grains,THAILAND,Grains,2013,447.2
Bulk grains,INDIA,Grains,2013,167.2
Bulk grains,"GERMANY, FED. REPUBLIC",Grains,2013,10.7
Bulk grains,POLAND,Grains,2013,2.8
Bulk grains,ARGENTINA,Grains,2013,204.8
Bulk grains,BRAZIL,Grains,2013,286
Wheat and products,CANADA,Grains,2013,1268.2
Wheat and products,AUSTRALIA,Grains,2013,175
Wheat and products,POLAND,Grains,2013,16.9
Wheat and products,"GERMANY, FED. REPUBLIC",Grains,2013,26.7
Rice and products,THAILAND,Grains,2013,447.1
Rice and products,INDIA,Grains,2013,165.2
Rice and products,PAKISTAN,Grains,2013,33.4
Rice and products,CHINA (MAINLAND),Grains,2013,3.6
Milled grain products,CANADA,Grains,2013,593.1
Milled grain products,AUSTRALIA,Grains,2013,176.1
Milled grain products,MEXICO,Grains,2013,54.1
Milled grain products,"GERMANY, FED. REPUBLIC",Grains,2013,78.2
Milled grain products,TURKEY,Grains,2013,0.4
Milled grain products,THAILAND,Grains,2013,48.1
Milled grain products,NETHERLANDS,Grains,2013,30.7
Cereal and bakery foods,CANADA,Grains,2013,2531.7
Cereal and bakery foods,MEXICO,Grains,2013,910.8
Cereal and bakery foods,ITALY,Grains,2013,375.5
Cereal and bakery foods,SOUTH KOREA,Grains,2013,114.1
Cereal and bakery foods,FRANCE,Grains,2013,90
Cereal and bakery foods,THAILAND,Grains,2013,122.4
Cereal and bakery foods,"GERMANY, FED. REPUBLIC",Grains,2013,145.7
Crude vegetable oils,CANADA,VegetablesOil,2013,371
Crude vegetable oils,PHILIPPINES,VegetablesOil,2013,149.2
Crude vegetable oils,ARGENTINA,VegetablesOil,2013,29.7
Crude vegetable oils,MEXICO,VegetablesOil,2013,21.7
Crude vegetable oils,INDONESIA,VegetablesOil,2013,88.5
Crude vegetable oils,SPAIN,VegetablesOil,2013,0
Refined vegetable oils,CANADA,VegetablesOil,2013,1296.7
Refined vegetable oils,INDONESIA,VegetablesOil,2013,367.7
Refined vegetable oils,ITALY,VegetablesOil,2013,557.7
Refined vegetable oils,SPAIN,VegetablesOil,2013,227.6
Refined vegetable oils,MEXICO,VegetablesOil,2013,61
Refined vegetable oils,TURKEY,VegetablesOil,2013,98.6
Olive oil,SPAIN,VegetablesOil,2013,216.8
Olive oil,ITALY,VegetablesOil,2013,540
Olive oil,TUNISIA,VegetablesOil,2013,106.5
Olive oil,TURKEY,VegetablesOil,2013,97
Olive oil,GREECE,VegetablesOil,2013,29.7
Tropical oils,INDONESIA,VegetablesOil,2013,455.9
Tropical oils,PHILIPPINES,VegetablesOil,2013,455.9
Tropical oils,MALAYSIA,VegetablesOil,2013,1062
Tropical oils,COLOMBIA,VegetablesOil,2013,5.9
Tropical oils,SRI LANKA,VegetablesOil,2013,7
Tropical oils,MEXICO,VegetablesOil,2013,1.2
Oilseeds,CANADA,VegetablesOil,2013,732.2
Oilseeds,BRAZIL,VegetablesOil,2013,183.6
Oilseeds,ARGENTINA,VegetablesOil,2013,34.3
Oilseeds,CHILE,VegetablesOil,2013,30.2
Oilseeds,INDIA,VegetablesOil,2013,100.5
Oilseeds,BULGARIA,VegetablesOil,2013,5.1
"Sugar, cane and beet",MEXICO,Sweets,2013,1129.2
"Sugar, cane and beet",BRAZIL,Sweets,2013,77.3
"Sugar, cane and beet",GUATEMALA,Sweets,2013,54.4
"Sugar, cane and beet",EL SALVADOR,Sweets,2013,70.8
"Sugar, cane and beet",COLOMBIA,Sweets,2013,30.1
"Sugar, cane and beet",DOMINICAN REPUBLIC,Sweets,2013,64.6
"Sugar, cane and beet",AUSTRALIA,Sweets,2013,35
Other sweeteners and syrups,CANADA,Sweets,2013,317.8
Other sweeteners and syrups,MEXICO,Sweets,2013,91.4
Other sweeteners and syrups,INDIA,Sweets,2013,74.2
Other sweeteners and syrups,ARGENTINA,Sweets,2013,147.2
Other sweeteners and syrups,BRAZIL,Sweets,2013,45.9
Other sweeteners and syrups,NEW ZEALAND,Sweets,2013,11.5
Confections,MEXICO,Sweets,2013,475.6
Confections,CANADA,Sweets,2013,494.7
Confections,"GERMANY, FED. REPUBLIC",Sweets,2013,68.6
Confections,TURKEY,Sweets,2013,52.9
Confections,SPAIN,Sweets,2013,48.9
Confections,CHINA (MAINLAND),Sweets,2013,132.4
Confections,SWITZERLAND,Sweets,2013,25.8
Confections,THAILAND,Sweets,2013,29.5
Cocoa beans,IVORY COAST,Cocoa,2013,660.6
Cocoa beans,ECUADOR,Cocoa,2013,166.9
Cocoa beans,GHANA,Cocoa,2013,148.7
Cocoa beans,DOMINICAN REPUBLIC,Cocoa,2013,53.5
Cocoa beans,PAPUA NEW GUINEA,Cocoa,2013,15.8
Cocoa beans,NIGERIA,Cocoa,2013,21.2
"Cocoa paste, butter, and powder",IVORY COAST,Cocoa,2013,141.4
"Cocoa paste, butter, and powder",INDONESIA,Cocoa,2013,159.6
"Cocoa paste, butter, and powder",MALAYSIA,Cocoa,2013,131.3
"Cocoa paste, butter, and powder",NETHERLANDS,Cocoa,2013,191.4
"Cocoa paste, butter, and powder",GHANA,Cocoa,2013,29.1
"Cocoa paste, butter, and powder",ECUADOR,Cocoa,2013,17
"Cocoa paste, butter, and powder",CANADA,Cocoa,2013,35.9
"Cocoa paste, butter, and powder",SPAIN,Cocoa,2013,33.9
Chocolate,CANADA,Cocoa,2013,1010.1
Chocolate,MEXICO,Cocoa,2013,419
Chocolate,BELGIUM,Cocoa,2013,120.3
Chocolate,"GERMANY, FED. REPUBLIC",Cocoa,2013,150.9
Chocolate,POLAND,Cocoa,2013,27.6
Chocolate,ITALY,Cocoa,2013,41.1
Chocolate,SWITZERLAND,Cocoa,2013,53.5
Chocolate,CROATIA,Cocoa,2013,1.5
"Sauces, soups, prepared foods",SINGAPORE,Other,2013,8
"Sauces, soups, prepared foods",CANADA,Other,2013,1090.4
"Sauces, soups, prepared foods",ITALY,Other,2013,235.5
"Sauces, soups, prepared foods",MEXICO,Other,2013,308.7
"Sauces, soups, prepared foods",CHINA (MAINLAND),Other,2013,176
"Sauces, soups, prepared foods",THAILAND,Other,2013,226.9
"Sauces, soups, prepared foods","GERMANY, FED. REPUBLIC",Other,2013,116
"Sauces, soups, prepared foods",SOUTH KOREA,Other,2013,71.4
Essential oils,IRELAND,Other,2013,1970.6
Essential oils,BRAZIL,Other,2013,53.9
Essential oils,MEXICO,Other,2013,60.9
Essential oils,INDIA,Other,2013,177.5
Essential oils,FRANCE,Other,2013,89.3
Essential oils,CANADA,Other,2013,67.7
Essential oils,ITALY,Other,2013,18
Essential oils,CHINA (MAINLAND),Other,2013,62.7
Animal and other fats,CANADA,Other,2013,248.2
Animal and other fats,AUSTRALIA,Other,2013,1
Animal and other fats,BRAZIL,Other,2013,0.2
Animal and other fats,MEXICO,Other,2013,37.3
Animal and other fats,VIETNAM,Other,2013,0
Animal and other fats,URUGUAY,Other,2013,0
Animal and other fats,ARGENTINA,Other,2013,2
Animal and other fats,NORWAY,Other,2013,37.7
Other edible products,INDIA,Other,2013,1786.6
Other edible products,CHINA (MAINLAND),Other,2013,297.6
Other edible products,CANADA,Other,2013,106.1
Other edible products,MEXICO,Other,2013,130.5
Other edible products,FRANCE,Other,2013,122.5
Other edible products,SPAIN,Other,2013,60.5
Other edible products,ITALY,Other,2013,29.1
Other edible products,"GERMANY, FED. REPUBLIC",Other,2013,74.3
Wine,FRANCE,Beverages,2013,1409
Wine,ITALY,Beverages,2013,1646.8
Wine,NEW ZEALAND,Beverages,2013,282
Wine,SPAIN,Beverages,2013,349
Wine,AUSTRALIA,Beverages,2013,498.2
Wine,ARGENTINA,Beverages,2013,378.1
Wine,CANADA,Beverages,2013,38.8
Malt beer,MEXICO,Beverages,2013,1917.4
Malt beer,NETHERLANDS,Beverages,2013,844
Malt beer,IRELAND,Beverages,2013,170.5
Malt beer,CANADA,Beverages,2013,175.7
Malt beer,"GERMANY, FED. REPUBLIC",Beverages,2013,99.5
Malt beer,BELGIUM,Beverages,2013,238.2
Malt beer,ITALY,Beverages,2013,22.4
Nonalcoholic beverages,MEXICO,Beverages,2013,326.4
Nonalcoholic beverages,CANADA,Beverages,2013,138.3
Nonalcoholic beverages,ITALY,Beverages,2013,189.3
Nonalcoholic beverages,AUSTRIA,Beverages,2013,509.2
Nonalcoholic beverages,SWITZERLAND,Beverages,2013,672.5
Nonalcoholic beverages,FRANCE,Beverages,2013,147
Liquors and liqueurs,MEXICO,Beverages,2013,818.6
Liquors and liqueurs,FRANCE,Beverages,2013,1777.3
Liquors and liqueurs,UNITED KINGDOM,Beverages,2013,1504.6
Liquors and liqueurs,CANADA,Beverages,2013,430.6
Liquors and liqueurs,NETHERLANDS,Beverages,2013,291.3
Liquors and liqueurs,IRELAND,Beverages,2013,427.4
Liquors and liqueurs,ITALY,Beverages,2013,152.8
Liquors and liqueurs,SWEDEN,Beverages,2013,344.3
"Bovine animals, live",CANADA,Animals,2014,1754.6
"Bovine animals, live",MEXICO,Animals,2014,738.5
"Swine, live",CANADA,Animals,2014,410.3
"Sheep and goats, live",CANADA,Animals,2014,0.4
Live poultry,CANADA,Animals,2014,42.1
Bird eggs,CANADA,Animals,2014,40
Bird eggs,UNITED KINGDOM,Animals,2014,1.4
Bird eggs,NETHERLANDS,Animals,2014,0
Bird eggs,CHINA (MAINLAND),Animals,2014,6.6
Bird eggs,THAILAND,Animals,2014,1.9
Bird eggs,TURKEY,Animals,2014,0
Bird eggs,TAIWAN,Animals,2014,4
Fresh or chilled red meats,CANADA,Meats,2014,2067.9
Fresh or chilled red meats,MEXICO,Meats,2014,752.1
Fresh or chilled red meats,AUSTRALIA,Meats,2014,510.4
Fresh or chilled red meats,NICARAGUA,Meats,2014,37.3
Fresh or chilled red meats,NEW ZEALAND,Meats,2014,12.4
Fresh or chilled red meats,ARGENTINA,Meats,2014,0
Frozen red meats and parts,AUSTRALIA,Meats,2014,1596.1
Frozen red meats and parts,NEW ZEALAND,Meats,2014,964.5
Frozen red meats and parts,BRAZIL,Meats,2014,0.1
Frozen red meats and parts,CANADA,Meats,2014,276.3
Frozen red meats and parts,MEXICO,Meats,2014,83.4
Frozen red meats and parts,URUGUAY,Meats,2014,148.3
Fowl and other meats,CHILE,Meats,2014,80.4
Fowl and other meats,CANADA,Meats,2014,140.8
Fowl and other meats,NEW ZEALAND,Meats,2014,17.9
Fowl and other meats,CHINA (MAINLAND),Meats,2014,24.8
Prepared meats,CANADA,Meats,2014,296.3
Prepared meats,BRAZIL,Meats,2014,221.8
Prepared meats,ITALY,Meats,2014,114.4
Prepared meats,MEXICO,Meats,2014,29.1
Prepared meats,URUGUAY,Meats,2014,32.3
Prepared meats,POLAND,Meats,2014,43.3
Prepared meats,SPAIN,Meats,2014,19.4
Prepared meats,NEW ZEALAND,Meats,2014,38.4
"Whole fish--fresh, chilled, or frozen",CANADA,Fish,2014,587.3
"Whole fish--fresh, chilled, or frozen",NORWAY,Fish,2014,94.9
"Whole fish--fresh, chilled, or frozen",CHILE,Fish,2014,71
"Whole fish--fresh, chilled, or frozen",MEXICO,Fish,2014,98.2
"Whole fish--fresh, chilled, or frozen",FAROE ISLANDS,Fish,2014,87.4
"Whole fish--fresh, chilled, or frozen",CHINA (MAINLAND),Fish,2014,127.5
Fish fillets and mince,CHILE,Fish,2014,1459.7
Fish fillets and mince,CHINA (MAINLAND),Fish,2014,1583.2
Fish fillets and mince,NORWAY,Fish,2014,279.9
Fish fillets and mince,VIETNAM,Fish,2014,389.3
Fish fillets and mince,INDONESIA,Fish,2014,224.7
Fish fillets and mince,CANADA,Fish,2014,213
"Shellfish, fresh or frozen",CANADA,Fish,2014,1547.1
"Shellfish, fresh or frozen",INDIA,Fish,2014,1297.4
"Shellfish, fresh or frozen",ECUADOR,Fish,2014,882.4
"Shellfish, fresh or frozen",INDONESIA,Fish,2014,1121.4
"Shellfish, fresh or frozen",VIETNAM,Fish,2014,677
"Shellfish, fresh or frozen",ARGENTINA,Fish,2014,103
"Shellfish, fresh or frozen",MEXICO,Fish,2014,342.8
"Shellfish, fresh or frozen",JAPAN,Fish,2014,148.6
Prepared fish and shellfish,THAILAND,Fish,2014,1055
Prepared fish and shellfish,INDONESIA,Fish,2014,522.2
Prepared fish and shellfish,VIETNAM,Fish,2014,523.1
Prepared fish and shellfish,INDIA,Fish,2014,149
Prepared fish and shellfish,CANADA,Fish,2014,396.4
Prepared fish and shellfish,CHINA (MAINLAND),Fish,2014,814.1
Prepared fish and shellfish,ECUADOR,Fish,2014,136.7
Prepared fish and shellfish,MEXICO,Fish,2014,65.7
Fresh vegetables,MEXICO,Vegetables,2014,4674.6
Fresh vegetables,CANADA,Vegetables,2014,1207.2
Fresh vegetables,PERU,Vegetables,2014,318.4
Fresh vegetables,GUATEMALA,Vegetables,2014,94.5
Fresh vegetables,COSTA RICA,Vegetables,2014,93
Fresh vegetables,CHINA (MAINLAND),Vegetables,2014,140.5
Frozen vegetables,MEXICO,Vegetables,2014,395.3
Frozen vegetables,CANADA,Vegetables,2014,134.6
Frozen vegetables,GUATEMALA,Vegetables,2014,68.2
Frozen vegetables,CHINA (MAINLAND),Vegetables,2014,63.5
Frozen vegetables,ECUADOR,Vegetables,2014,27.2
Frozen vegetables,BELGIUM,Vegetables,2014,21
Dried vegetables,CANADA,Vegetables,2014,186.6
Dried vegetables,CHINA (MAINLAND),Vegetables,2014,175.6
Dried vegetables,INDIA,Vegetables,2014,80.7
Dried vegetables,MEXICO,Vegetables,2014,56.5
Dried vegetables,NICARAGUA,Vegetables,2014,3.8
Prepared or preserved vegetables,CANADA,Vegetables,2014,897.1
Prepared or preserved vegetables,MEXICO,Vegetables,2014,325.9
Prepared or preserved vegetables,SPAIN,Vegetables,2014,296.3
Prepared or preserved vegetables,BELGIUM,Vegetables,2014,4.1
Prepared or preserved vegetables,PERU,Vegetables,2014,198.5
Prepared or preserved vegetables,CHINA (MAINLAND),Vegetables,2014,131.6
"Cheese, fresh or processed",ITALY,Dairy,2014,307.4
"Cheese, fresh or processed",FRANCE,Dairy,2014,198.2
"Cheese, fresh or processed",SPAIN,Dairy,2014,96.3
"Cheese, fresh or processed",NETHERLANDS,Dairy,2014,97.8
"Cheese, fresh or processed",SWITZERLAND,Dairy,2014,82.6
"Cheese, fresh or processed",IRELAND,Dairy,2014,42.7
"Cheese, fresh or processed",UNITED KINGDOM,Dairy,2014,62.2
"Yogurt, buttermilk, or whey",NEW ZEALAND,Dairy,2014,285.2
"Yogurt, buttermilk, or whey",CANADA,Dairy,2014,62.5
"Yogurt, buttermilk, or whey",FRANCE,Dairy,2014,0
"Yogurt, buttermilk, or whey",DENMARK,Dairy,2014,2
"Yogurt, buttermilk, or whey","GERMANY, FED. REPUBLIC",Dairy,2014,4.5
"Yogurt, buttermilk, or whey",MEXICO,Dairy,2014,0.3
"Yogurt, buttermilk, or whey",CHILE,Dairy,2014,0
Milk and cream,MEXICO,Dairy,2014,55.8
Milk and cream,CHILE,Dairy,2014,8.3
Milk and cream,NETHERLANDS,Dairy,2014,7.8
Milk and cream,CANADA,Dairy,2014,4.8
Milk and cream,NEW ZEALAND,Dairy,2014,7.1
Milk and cream,PERU,Dairy,2014,12.3
Butter or spreads,IRELAND,Dairy,2014,31.9
Butter or spreads,NEW ZEALAND,Dairy,2014,24.5
Butter or spreads,MEXICO,Dairy,2014,7.1
Butter or spreads,FRANCE,Dairy,2014,14
Butter or spreads,INDIA,Dairy,2014,1.6
Butter or spreads,CHILE,Dairy,2014,0.1
Fresh or chilled fruit,MEXICO,Fruits,2014,3904.4
Fresh or chilled fruit,PERU,Fruits,2014,402.5
Fresh or chilled fruit,CHILE,Fruits,2014,1534.2
Fresh or chilled fruit,GUATEMALA,Fruits,2014,984.4
Fresh or chilled fruit,COSTA RICA,Fruits,2014,964
Fresh or chilled fruit,ECUADOR,Fruits,2014,439.2
Fresh or chilled fruit,HONDURAS,Fruits,2014,281.3
Fresh or chilled fruit,COLOMBIA,Fruits,2014,222.2
Fresh or chilled fruit,CANADA,Fruits,2014,209.8
Fresh or chilled fruit,REPUBLIC OF SOUTH AFRICA,Fruits,2014,61.1
Bananas and plantains,GUATEMALA,Fruits,2014,772.9
Bananas and plantains,ECUADOR,Fruits,2014,399.1
Bananas and plantains,COSTA RICA,Fruits,2014,395.9
Bananas and plantains,COLOMBIA,Fruits,2014,215
Bananas and plantains,HONDURAS,Fruits,2014,223.3
Bananas and plantains,MEXICO,Fruits,2014,121.2
Frozen fruit,MEXICO,Fruits,2014,197.2
Frozen fruit,CANADA,Fruits,2014,159.9
Frozen fruit,CHILE,Fruits,2014,160.9
Frozen fruit,PERU,Fruits,2014,39.9
Frozen fruit,GUATEMALA,Fruits,2014,20.9
Frozen fruit,COSTA RICA,Fruits,2014,38.9
"Dried, prepared or preserved fruit",MEXICO,Fruits,2014,320.4
"Dried, prepared or preserved fruit",CHINA (MAINLAND),Fruits,2014,585.7
"Dried, prepared or preserved fruit",CANADA,Fruits,2014,214.1
"Dried, prepared or preserved fruit",THAILAND,Fruits,2014,330.4
"Dried, prepared or preserved fruit",SOUTH KOREA,Fruits,2014,70.6
"Dried, prepared or preserved fruit",CHILE,Fruits,2014,94.7
Fruit juices,BRAZIL,Fruits,2014,428.7
Fruit juices,MEXICO,Fruits,2014,266.1
Fruit juices,TURKEY,Fruits,2014,49.5
Fruit juices,THAILAND,Fruits,2014,31.7
Fruit juices,PHILIPPINES,Fruits,2014,72.1
Fruit juices,CANADA,Fruits,2014,61.8
Fruit juices,ARGENTINA,Fruits,2014,164.7
Fruit juices,CHINA (MAINLAND),Fruits,2014,396
Tree nuts,VIETNAM,Nuts,2014,608.9
Tree nuts,MEXICO,Nuts,2014,374.6
Tree nuts,PHILIPPINES,Nuts,2014,106.7
Tree nuts,CHINA (MAINLAND),Nuts,2014,89.8
Tree nuts,REPUBLIC OF SOUTH AFRICA,Nuts,2014,48.4
Tree nuts,BRAZIL,Nuts,2014,50.4
Tree nuts,THAILAND,Nuts,2014,32.8
Tree nuts,IVORY COAST,Nuts,2014,24.9
Tree nuts,KENYA,Nuts,2014,39.9
Cashew nuts,VIETNAM,Nuts,2014,606.9
Cashew nuts,IVORY COAST,Nuts,2014,18.8
Cashew nuts,BRAZIL,Nuts,2014,41.5
Cashew nuts,THAILAND,Nuts,2014,11
Cashew nuts,NIGERIA,Nuts,2014,1
Cashew nuts,INDIA,Nuts,2014,214.5
Cashew nuts,BENIN,Nuts,2014,3.5
Prepared tree nuts,VIETNAM,Nuts,2014,24.9
Prepared tree nuts,THAILAND,Nuts,2014,67.7
Prepared tree nuts,CANADA,Nuts,2014,52.6
Prepared tree nuts,MEXICO,Nuts,2014,31.1
